2.000000, 8.000000, 2.666667
2.000000, 7.999200, 2.666400
2.000000, 7.998400, 2.666133
2.000000, 7.997600, 2.665867
2.000000, 7.996800, 2.665600
2.000000, 7.996000, 2.665333
2.000000, 7.995200, 2.665067
2.000000, 7.994400, 2.664800
2.000000, 7.993600, 2.664533
2.000000, 7.992800, 2.664267
2.000000, 7.992000, 2.664000
2.000000, 7.991200, 2.663733
2.000000, 7.990400, 2.663467
2.000000, 7.989600, 2.663200
2.000000, 7.988800, 2.662933
2.000000, 7.988000, 2.662667
2.000000, 7.987200, 2.662400
2.000000, 7.986400, 2.662133
2.000000, 7.985600, 2.661867
2.000000, 7.984800, 2.661600
2.000000, 7.984000, 2.661333
2.000000, 7.983200, 2.661067
2.000000, 7.982400, 2.660800
2.000000, 7.981600, 2.660533
2.000000, 7.980800, 2.660267
2.000000, 7.980000, 2.660000
2.000000, 7.979200, 2.659733
2.000000, 7.978400, 2.659467
2.000000, 7.977600, 2.659200
2.000000, 7.976800, 2.658933
2.000000, 7.976000, 2.658667
2.000000, 7.975200, 2.658400
2.000000, 7.974400, 2.658133
2.000000, 7.973600, 2.657867
2.000000, 7.972800, 2.657600
2.000000, 7.972000, 2.657333
2.000000, 7.971200, 2.657067
2.000000, 7.970400, 2.656800
2.000000, 7.969600, 2.656533
2.000000, 7.968800, 2.656267
2.000000, 7.968000, 2.656000
2.000000, 7.967200, 2.655733
2.000000, 7.966400, 2.655467
2.000000, 7.965600, 2.655200
2.000000, 7.964800, 2.654933
2.000000, 7.964000, 2.654667
2.000000, 7.963200, 2.654400
2.000000, 7.962400, 2.654133
2.000000, 7.961600, 2.653867
2.000000, 7.960800, 2.653600
2.000000, 7.960000, 2.653333
2.000000, 7.959200, 2.653067
2.000000, 7.958400, 2.652800
2.000000, 7.957600, 2.652533
2.000000, 7.956800, 2.652267
2.000000, 7.956000, 2.652000
2.000000, 7.955200, 2.651733
2.000000, 7.954400, 2.651467
2.000000, 7.953600, 2.651200
2.000000, 7.952800, 2.650933
2.000000, 7.952000, 2.650667
2.000000, 7.951200, 2.650400
2.000000, 7.950400, 2.650133
2.000000, 7.949600, 2.649867
2.000000, 7.948800, 2.649600
2.000000, 7.948000, 2.649333
2.000000, 7.947200, 2.649067
2.000000, 7.946400, 2.648800
2.000000, 7.945600, 2.648533
2.000000, 7.944800, 2.648267
2.000000, 7.944000, 2.648000
2.000000, 7.943200, 2.647733
2.000000, 7.942400, 2.647467
2.000000, 7.941600, 2.647200
2.000000, 7.940800, 2.646933
2.000000, 7.940000, 2.646667
2.000000, 7.939200, 2.646400
2.000000, 7.938400, 2.646133
2.000000, 7.937600, 2.645867
2.000000, 7.936800, 2.645600
2.000000, 7.936000, 2.645333
2.000000, 7.935200, 2.645067
2.000000, 7.934400, 2.644800
2.000000, 7.933600, 2.644533
2.000000, 7.932800, 2.644267
2.000000, 7.932000, 2.644000
2.000000, 7.931200, 2.643733
2.000000, 7.930400, 2.643467
2.000000, 7.929600, 2.643200
2.000000, 7.928800, 2.642933
2.000000, 7.928000, 2.642667
2.000000, 7.927200, 2.642400
2.000000, 7.926400, 2.642133
2.000000, 7.925600, 2.641867
2.000000, 7.924800, 2.641600
2.000000, 7.924000, 2.641333
2.000000, 7.923200, 2.641067
2.000000, 7.922400, 2.640800
2.000000, 7.921600, 2.640533
2.000000, 7.920800, 2.640267
2.000000, 7.920000, 2.640000
2.000000, 7.919200, 2.639733
2.000000, 7.918400, 2.639467
2.000000, 7.917600, 2.639200
2.000000, 7.916800, 2.638933
2.000000, 7.916000, 2.638667
2.000000, 7.915200, 2.638400
2.000000, 7.914400, 2.638133
2.000000, 7.913600, 2.637867
2.000000, 7.912800, 2.637600
2.000000, 7.912000, 2.637333
2.000000, 7.911200, 2.637067
2.000000, 7.910400, 2.636800
2.000000, 7.909600, 2.636533
2.000000, 7.908800, 2.636267
2.000000, 7.908000, 2.636000
2.000000, 7.907200, 2.635733
2.000000, 7.906400, 2.635467
2.000000, 7.905600, 2.635200
2.000000, 7.904800, 2.634933
2.000000, 7.904000, 2.634667
2.000000, 7.903200, 2.634400
2.000000, 7.902400, 2.634133
2.000000, 7.901600, 2.633867
2.000000, 7.900800, 2.633600
2.000000, 7.900000, 2.633333
2.000000, 7.899200, 2.633067
2.000000, 7.898400, 2.632800
2.000000, 7.897600, 2.632533
2.000000, 7.896800, 2.632267
2.000000, 7.896000, 2.632000
2.000000, 7.895200, 2.631733
2.000000, 7.894400, 2.631467
2.000000, 7.893600, 2.631200
2.000000, 7.892800, 2.630933
2.000000, 7.892000, 2.630667
2.000000, 7.891200, 2.630400
2.000000, 7.890400, 2.630133
2.000000, 7.889600, 2.629867
2.000000, 7.888800, 2.629600
2.000000, 7.888000, 2.629333
2.000000, 7.887200, 2.629067
2.000000, 7.886400, 2.628800
2.000000, 7.885600, 2.628533
2.000000, 7.884800, 2.628267
2.000000, 7.884000, 2.628000
2.000000, 7.883200, 2.627733
2.000000, 7.882400, 2.627467
2.000000, 7.881600, 2.627200
2.000000, 7.880800, 2.626933
2.000000, 7.880000, 2.626667
2.000000, 7.879200, 2.626400
2.000000, 7.878400, 2.626133
2.000000, 7.877600, 2.625867
2.000000, 7.876800, 2.625600
2.000000, 7.876000, 2.625333
2.000000, 7.875200, 2.625067
2.000000, 7.874400, 2.624800
2.000000, 7.873600, 2.624533
2.000000, 7.872800, 2.624267
2.000000, 7.872000, 2.624000
2.000000, 7.871200, 2.623733
2.000000, 7.870400, 2.623467
2.000000, 7.869600, 2.623200
2.000000, 7.868800, 2.622933
2.000000, 7.868000, 2.622667
2.000000, 7.867200, 2.622400
2.000000, 7.866400, 2.622133
2.000000, 7.865600, 2.621867
2.000000, 7.864800, 2.621600
2.000000, 7.864000, 2.621333
2.000000, 7.863200, 2.621067
2.000000, 7.862400, 2.620800
2.000000, 7.861600, 2.620533
2.000000, 7.860800, 2.620267
2.000000, 7.860000, 2.620000
2.000000, 7.859200, 2.619733
2.000000, 7.858400, 2.619467
2.000000, 7.857600, 2.619200
2.000000, 7.856800, 2.618933
2.000000, 7.856000, 2.618667
2.000000, 7.855200, 2.618400
2.000000, 7.854400, 2.618133
2.000000, 7.853600, 2.617867
2.000000, 7.852800, 2.617600
2.000000, 7.852000, 2.617333
2.000000, 7.851200, 2.617067
2.000000, 7.850400, 2.616800
2.000000, 7.849600, 2.616533
2.000000, 7.848800, 2.616267
2.000000, 7.848000, 2.616000
2.000000, 7.847200, 2.615733
2.000000, 7.846400, 2.615467
2.000000, 7.845600, 2.615200
2.000000, 7.844800, 2.614933
2.000000, 7.844000, 2.614667
2.000000, 7.843200, 2.614400
2.000000, 7.842400, 2.614133
2.000000, 7.841600, 2.613867
2.000000, 7.840800, 2.613600
2.000000, 7.840000, 2.613333
2.000000, 7.839200, 2.613067
2.000000, 7.838400, 2.612800
2.000000, 7.837600, 2.612533
2.000000, 7.836800, 2.612267
2.000000, 7.836000, 2.612000
2.000000, 7.835200, 2.611733
2.000000, 7.834400, 2.611467
2.000000, 7.833600, 2.611200
2.000000, 7.832800, 2.610933
2.000000, 7.832000, 2.610667
2.000000, 7.831200, 2.610400
2.000000, 7.830400, 2.610133
2.000000, 7.829600, 2.609867
2.000000, 7.828800, 2.609600
2.000000, 7.828000, 2.609333
2.000000, 7.827200, 2.609067
2.000000, 7.826400, 2.608800
2.000000, 7.825600, 2.608533
2.000000, 7.824800, 2.608267
2.000000, 7.824000, 2.608000
2.000000, 7.823200, 2.607733
2.000000, 7.822400, 2.607467
2.000000, 7.821600, 2.607200
2.000000, 7.820800, 2.606933
2.000000, 7.820000, 2.606667
2.000000, 7.819200, 2.606400
2.000000, 7.818400, 2.606133
2.000000, 7.817600, 2.605867
2.000000, 7.816800, 2.605600
2.000000, 7.816000, 2.605333
2.000000, 7.815200, 2.605067
2.000000, 7.814400, 2.604800
2.000000, 7.813600, 2.604533
2.000000, 7.812800, 2.604267
2.000000, 7.812000, 2.604000
2.000000, 7.811200, 2.603733
2.000000, 7.810400, 2.603467
2.000000, 7.809600, 2.603200
2.000000, 7.808800, 2.602933
2.000000, 7.808000, 2.602667
2.000000, 7.807200, 2.602400
2.000000, 7.806400, 2.602133
2.000000, 7.805600, 2.601867
2.000000, 7.804800, 2.601600
2.000000, 7.804000, 2.601333
2.000000, 7.803200, 2.601067
2.000000, 7.802400, 2.600800
2.000000, 7.801600, 2.600533
2.000000, 7.800800, 2.600267
2.000000, 7.800000, 2.600000
2.000000, 7.799200, 2.599733
2.000000, 7.798400, 2.599467
2.000000, 7.797600, 2.599200
2.000000, 7.796800, 2.598933
2.000000, 7.796000, 2.598667
2.000000, 7.795200, 2.598400
2.000000, 7.794400, 2.598133
2.000000, 7.793600, 2.597867
2.000000, 7.792800, 2.597600
2.000000, 7.792000, 2.597333
2.000000, 7.791200, 2.597067
2.000000, 7.790400, 2.596800
2.000000, 7.789600, 2.596533
2.000000, 7.788800, 2.596267
2.000000, 7.788000, 2.596000
2.000000, 7.787200, 2.595733
2.000000, 7.786400, 2.595467
2.000000, 7.785600, 2.595200
2.000000, 7.784800, 2.594933
2.000000, 7.784000, 2.594667
2.000000, 7.783200, 2.594400
2.000000, 7.782400, 2.594133
2.000000, 7.781600, 2.593867
2.000000, 7.780800, 2.593600
2.000000, 7.780000, 2.593333
2.000000, 7.779200, 2.593067
2.000000, 7.778400, 2.592800
2.000000, 7.777600, 2.592533
2.000000, 7.776800, 2.592267
2.000000, 7.776000, 2.592000
2.000000, 7.775200, 2.591733
2.000000, 7.774400, 2.591467
2.000000, 7.773600, 2.591200
2.000000, 7.772800, 2.590933
2.000000, 7.772000, 2.590667
2.000000, 7.771200, 2.590400
2.000000, 7.770400, 2.590133
2.000000, 7.769600, 2.589867
2.000000, 7.768800, 2.589600
2.000000, 7.768000, 2.589333
2.000000, 7.767200, 2.589067
2.000000, 7.766400, 2.588800
2.000000, 7.765600, 2.588533
2.000000, 7.764800, 2.588267
2.000000, 7.764000, 2.588000
2.000000, 7.763200, 2.587733
2.000000, 7.762400, 2.587467
2.000000, 7.761600, 2.587200
2.000000, 7.760800, 2.586933
2.000000, 7.760000, 2.586667
2.000000, 7.759200, 2.586400
2.000000, 7.758400, 2.586133
2.000000, 7.757600, 2.585867
2.000000, 7.756800, 2.585600
2.000000, 7.756000, 2.585333
2.000000, 7.755200, 2.585067
2.000000, 7.754400, 2.584800
2.000000, 7.753600, 2.584533
2.000000, 7.752800, 2.584267
2.000000, 7.752000, 2.584000
2.000000, 7.751200, 2.583733
2.000000, 7.750400, 2.583467
2.000000, 7.749600, 2.583200
2.000000, 7.748800, 2.582933
2.000000, 7.748000, 2.582667
2.000000, 7.747200, 2.582400
2.000000, 7.746400, 2.582133
2.000000, 7.745600, 2.581867
2.000000, 7.744800, 2.581600
2.000000, 7.744000, 2.581333
2.000000, 7.743200, 2.581067
2.000000, 7.742400, 2.580800
2.000000, 7.741600, 2.580533
2.000000, 7.740800, 2.580267
2.000000, 7.740000, 2.580000
2.000000, 7.739200, 2.579733
2.000000, 7.738400, 2.579467
2.000000, 7.737600, 2.579200
2.000000, 7.736800, 2.578933
2.000000, 7.736000, 2.578667
2.000000, 7.735200, 2.578400
2.000000, 7.734400, 2.578133
2.000000, 7.733600, 2.577867
2.000000, 7.732800, 2.577600
2.000000, 7.732000, 2.577333
2.000000, 7.731200, 2.577067
2.000000, 7.730400, 2.576800
2.000000, 7.729600, 2.576533
2.000000, 7.728800, 2.576267
2.000000, 7.728000, 2.576000
2.000000, 7.727200, 2.575733
2.000000, 7.726400, 2.575467
2.000000, 7.725600, 2.575200
2.000000, 7.724800, 2.574933
2.000000, 7.724000, 2.574667
2.000000, 7.723200, 2.574400
2.000000, 7.722400, 2.574133
2.000000, 7.721600, 2.573867
2.000000, 7.720800, 2.573600
2.000000, 7.720000, 2.573333
2.000000, 7.719200, 2.573067
2.000000, 7.718400, 2.572800
2.000000, 7.717600, 2.572533
2.000000, 7.716800, 2.572267
2.000000, 7.716000, 2.572000
2.000000, 7.715200, 2.571733
2.000000, 7.714400, 2.571467
2.000000, 7.713600, 2.571200
2.000000, 7.712800, 2.570933
2.000000, 7.712000, 2.570667
2.000000, 7.711200, 2.570400
2.000000, 7.710400, 2.570133
2.000000, 7.709600, 2.569867
2.000000, 7.708800, 2.569600
2.000000, 7.708000, 2.569333
2.000000, 7.707200, 2.569067
2.000000, 7.706400, 2.568800
2.000000, 7.705600, 2.568533
2.000000, 7.704800, 2.568267
2.000000, 7.704000, 2.568000
2.000000, 7.703200, 2.567733
2.000000, 7.702400, 2.567467
2.000000, 7.701600, 2.567200
2.000000, 7.700800, 2.566933
2.000000, 7.700000, 2.566667
2.000000, 7.699200, 2.566400
2.000000, 7.698400, 2.566133
2.000000, 7.697600, 2.565867
2.000000, 7.696800, 2.565600
2.000000, 7.696000, 2.565333
2.000000, 7.695200, 2.565067
2.000000, 7.694400, 2.564800
2.000000, 7.693600, 2.564533
2.000000, 7.692800, 2.564267
2.000000, 7.692000, 2.564000
2.000000, 7.691200, 2.563733
2.000000, 7.690400, 2.563467
2.000000, 7.689600, 2.563200
2.000000, 7.688800, 2.562933
2.000000, 7.688000, 2.562667
2.000000, 7.687200, 2.562400
2.000000, 7.686400, 2.562133
2.000000, 7.685600, 2.561867
2.000000, 7.684800, 2.561600
2.000000, 7.684000, 2.561333
2.000000, 7.683200, 2.561067
2.000000, 7.682400, 2.560800
2.000000, 7.681600, 2.560533
2.000000, 7.680800, 2.560267
2.000000, 7.680000, 2.560000
2.000000, 7.679200, 2.559733
2.000000, 7.678400, 2.559467
2.000000, 7.677600, 2.559200
2.000000, 7.676800, 2.558933
2.000000, 7.676000, 2.558667
2.000000, 7.675200, 2.558400
2.000000, 7.674400, 2.558133
2.000000, 7.673600, 2.557867
2.000000, 7.672800, 2.557600
2.000000, 7.672000, 2.557333
2.000000, 7.671200, 2.557067
2.000000, 7.670400, 2.556800
2.000000, 7.669600, 2.556533
2.000000, 7.668800, 2.556267
2.000000, 7.668000, 2.556000
2.000000, 7.667200, 2.555733
2.000000, 7.666400, 2.555467
2.000000, 7.665600, 2.555200
2.000000, 7.664800, 2.554933
2.000000, 7.664000, 2.554667
2.000000, 7.663200, 2.554400
2.000000, 7.662400, 2.554133
2.000000, 7.661600, 2.553867
2.000000, 7.660800, 2.553600
2.000000, 7.660000, 2.553333
2.000000, 7.659200, 2.553067
2.000000, 7.658400, 2.552800
2.000000, 7.657600, 2.552533
2.000000, 7.656800, 2.552267
2.000000, 7.656000, 2.552000
2.000000, 7.655200, 2.551733
2.000000, 7.654400, 2.551467
2.000000, 7.653600, 2.551200
2.000000, 7.652800, 2.550933
2.000000, 7.652000, 2.550667
2.000000, 7.651200, 2.550400
2.000000, 7.650400, 2.550133
2.000000, 7.649600, 2.549867
2.000000, 7.648800, 2.549600
2.000000, 7.648000, 2.549333
2.000000, 7.647200, 2.549067
2.000000, 7.646400, 2.548800
2.000000, 7.645600, 2.548533
2.000000, 7.644800, 2.548267
2.000000, 7.644000, 2.548000
2.000000, 7.643200, 2.547733
2.000000, 7.642400, 2.547467
2.000000, 7.641600, 2.547200
2.000000, 7.640800, 2.546933
2.000000, 7.640000, 2.546667
2.000000, 7.639200, 2.546400
2.000000, 7.638400, 2.546133
2.000000, 7.637600, 2.545867
2.000000, 7.636800, 2.545600
2.000000, 7.636000, 2.545333
2.000000, 7.635200, 2.545067
2.000000, 7.634400, 2.544800
2.000000, 7.633600, 2.544533
2.000000, 7.632800, 2.544267
2.000000, 7.632000, 2.544000
2.000000, 7.631200, 2.543733
2.000000, 7.630400, 2.543467
2.000000, 7.629600, 2.543200
2.000000, 7.628800, 2.542933
2.000000, 7.628000, 2.542667
2.000000, 7.627200, 2.542400
2.000000, 7.626400, 2.542133
2.000000, 7.625600, 2.541867
2.000000, 7.624800, 2.541600
2.000000, 7.624000, 2.541333
2.000000, 7.623200, 2.541067
2.000000, 7.622400, 2.540800
2.000000, 7.621600, 2.540533
2.000000, 7.620800, 2.540267
2.000000, 7.620000, 2.540000
2.000000, 7.619200, 2.539733
2.000000, 7.618400, 2.539467
2.000000, 7.617600, 2.539200
2.000000, 7.616800, 2.538933
2.000000, 7.616000, 2.538667
2.000000, 7.615200, 2.538400
2.000000, 7.614400, 2.538133
2.000000, 7.613600, 2.537867
2.000000, 7.612800, 2.537600
2.000000, 7.612000, 2.537333
2.000000, 7.611200, 2.537067
2.000000, 7.610400, 2.536800
2.000000, 7.609600, 2.536533
2.000000, 7.608800, 2.536267
2.000000, 7.608000, 2.536000
2.000000, 7.607200, 2.535733
2.000000, 7.606400, 2.535467
2.000000, 7.605600, 2.535200
2.000000, 7.604800, 2.534933
2.000000, 7.604000, 2.534667
2.000000, 7.603200, 2.534400
2.000000, 7.602400, 2.534133
2.000000, 7.601600, 2.533867
2.000000, 7.600800, 2.533600
2.000000, 7.600000, 2.533333
2.000000, 7.599200, 2.533067
2.000000, 7.598400, 2.532800
2.000000, 7.597600, 2.532533
2.000000, 7.596800, 2.532267
2.000000, 7.596000, 2.532000
2.000000, 7.595200, 2.531733
2.000000, 7.594400, 2.531467
2.000000, 7.593600, 2.531200
2.000000, 7.592800, 2.530933
2.000000, 7.592000, 2.530667
2.000000, 7.591200, 2.530400
2.000000, 7.590400, 2.530133
2.000000, 7.589600, 2.529867
2.000000, 7.588800, 2.529600
2.000000, 7.588000, 2.529333
2.000000, 7.587200, 2.529067
2.000000, 7.586400, 2.528800
2.000000, 7.585600, 2.528533
2.000000, 7.584800, 2.528267
2.000000, 7.584000, 2.528000
2.000000, 7.583200, 2.527733
2.000000, 7.582400, 2.527467
2.000000, 7.581600, 2.527200
2.000000, 7.580800, 2.526933
2.000000, 7.580000, 2.526667
2.000000, 7.579200, 2.526400
2.000000, 7.578400, 2.526133
2.000000, 7.577600, 2.525867
2.000000, 7.576800, 2.525600
2.000000, 7.576000, 2.525333
2.000000, 7.575200, 2.525067
2.000000, 7.574400, 2.524800
2.000000, 7.573600, 2.524533
2.000000, 7.572800, 2.524267
2.000000, 7.572000, 2.524000
2.000000, 7.571200, 2.523733
2.000000, 7.570400, 2.523467
2.000000, 7.569600, 2.523200
2.000000, 7.568800, 2.522933
2.000000, 7.568000, 2.522667
2.000000, 7.567200, 2.522400
2.000000, 7.566400, 2.522133
2.000000, 7.565600, 2.521867
2.000000, 7.564800, 2.521600
2.000000, 7.564000, 2.521333
2.000000, 7.563200, 2.521067
2.000000, 7.562400, 2.520800
2.000000, 7.561600, 2.520533
2.000000, 7.560800, 2.520267
2.000000, 7.560000, 2.520000
2.000000, 7.559200, 2.519733
2.000000, 7.558400, 2.519467
2.000000, 7.557600, 2.519200
2.000000, 7.556800, 2.518933
2.000000, 7.556000, 2.518667
2.000000, 7.555200, 2.518400
2.000000, 7.554400, 2.518133
2.000000, 7.553600, 2.517867
2.000000, 7.552800, 2.517600
2.000000, 7.552000, 2.517333
2.000000, 7.551200, 2.517067
2.000000, 7.550400, 2.516800
2.000000, 7.549600, 2.516533
2.000000, 7.548800, 2.516267
2.000000, 7.548000, 2.516000
2.000000, 7.547200, 2.515733
2.000000, 7.546400, 2.515467
2.000000, 7.545600, 2.515200
2.000000, 7.544800, 2.514933
2.000000, 7.544000, 2.514667
2.000000, 7.543200, 2.514400
2.000000, 7.542400, 2.514133
2.000000, 7.541600, 2.513867
2.000000, 7.540800, 2.513600
2.000000, 7.540000, 2.513333
2.000000, 7.539200, 2.513067
2.000000, 7.538400, 2.512800
2.000000, 7.537600, 2.512533
2.000000, 7.536800, 2.512267
2.000000, 7.536000, 2.512000
2.000000, 7.535200, 2.511733
2.000000, 7.534400, 2.511467
2.000000, 7.533600, 2.511200
2.000000, 7.532800, 2.510933
2.000000, 7.532000, 2.510667
2.000000, 7.531200, 2.510400
2.000000, 7.530400, 2.510133
2.000000, 7.529600, 2.509867
2.000000, 7.528800, 2.509600
2.000000, 7.528000, 2.509333
2.000000, 7.527200, 2.509067
2.000000, 7.526400, 2.508800
2.000000, 7.525600, 2.508533
2.000000, 7.524800, 2.508267
2.000000, 7.524000, 2.508000
2.000000, 7.523200, 2.507733
2.000000, 7.522400, 2.507467
2.000000, 7.521600, 2.507200
2.000000, 7.520800, 2.506933
2.000000, 7.520000, 2.506667
2.000000, 7.519200, 2.506400
2.000000, 7.518400, 2.506133
2.000000, 7.517600, 2.505867
2.000000, 7.516800, 2.505600
2.000000, 7.516000, 2.505333
2.000000, 7.515200, 2.505067
2.000000, 7.514400, 2.504800
2.000000, 7.513600, 2.504533
2.000000, 7.512800, 2.504267
2.000000, 7.512000, 2.504000
2.000000, 7.511200, 2.503733
2.000000, 7.510400, 2.503467
2.000000, 7.509600, 2.503200
2.000000, 7.508800, 2.502933
2.000000, 7.508000, 2.502667
2.000000, 7.507200, 2.502400
2.000000, 7.506400, 2.502133
2.000000, 7.505600, 2.501867
2.000000, 7.504800, 2.501600
2.000000, 7.504000, 2.501333
2.000000, 7.503200, 2.501067
2.000000, 7.502400, 2.500800
2.000000, 7.501600, 2.500533
2.000000, 7.500800, 2.500267
2.000000, 7.500000, 2.500000
2.000000, 7.499200, 2.499733
2.000000, 7.498400, 2.499467
2.000000, 7.497600, 2.499200
2.000000, 7.496800, 2.498933
2.000000, 7.496000, 2.498667
2.000000, 7.495200, 2.498400
2.000000, 7.494400, 2.498133
2.000000, 7.493600, 2.497867
2.000000, 7.492800, 2.497600
2.000000, 7.492000, 2.497333
2.000000, 7.491200, 2.497067
2.000000, 7.490400, 2.496800
2.000000, 7.489600, 2.496533
2.000000, 7.488800, 2.496267
2.000000, 7.488000, 2.496000
2.000000, 7.487200, 2.495733
2.000000, 7.486400, 2.495467
2.000000, 7.485600, 2.495200
2.000000, 7.484800, 2.494933
2.000000, 7.484000, 2.494667
2.000000, 7.483200, 2.494400
2.000000, 7.482400, 2.494133
2.000000, 7.481600, 2.493867
2.000000, 7.480800, 2.493600
2.000000, 7.480000, 2.493333
2.000000, 7.479200, 2.493067
2.000000, 7.478400, 2.492800
2.000000, 7.477600, 2.492533
2.000000, 7.476800, 2.492267
2.000000, 7.476000, 2.492000
2.000000, 7.475200, 2.491733
2.000000, 7.474400, 2.491467
2.000000, 7.473600, 2.491200
2.000000, 7.472800, 2.490933
2.000000, 7.472000, 2.490667
2.000000, 7.471200, 2.490400
2.000000, 7.470400, 2.490133
2.000000, 7.469600, 2.489867
2.000000, 7.468800, 2.489600
2.000000, 7.468000, 2.489333
2.000000, 7.467200, 2.489067
2.000000, 7.466400, 2.488800
2.000000, 7.465600, 2.488533
2.000000, 7.464800, 2.488267
2.000000, 7.464000, 2.488000
2.000000, 7.463200, 2.487733
2.000000, 7.462400, 2.487467
2.000000, 7.461600, 2.487200
2.000000, 7.460800, 2.486933
2.000000, 7.460000, 2.486667
2.000000, 7.459200, 2.486400
2.000000, 7.458400, 2.486133
2.000000, 7.457600, 2.485867
2.000000, 7.456800, 2.485600
2.000000, 7.456000, 2.485333
2.000000, 7.455200, 2.485067
2.000000, 7.454400, 2.484800
2.000000, 7.453600, 2.484533
2.000000, 7.452800, 2.484267
2.000000, 7.452000, 2.484000
2.000000, 7.451200, 2.483733
2.000000, 7.450400, 2.483467
2.000000, 7.449600, 2.483200
2.000000, 7.448800, 2.482933
2.000000, 7.448000, 2.482667
2.000000, 7.447200, 2.482400
2.000000, 7.446400, 2.482133
2.000000, 7.445600, 2.481867
2.000000, 7.444800, 2.481600
2.000000, 7.444000, 2.481333
2.000000, 7.443200, 2.481067
2.000000, 7.442400, 2.480800
2.000000, 7.441600, 2.480533
2.000000, 7.440800, 2.480267
2.000000, 7.440000, 2.480000
2.000000, 7.439200, 2.479733
2.000000, 7.438400, 2.479467
2.000000, 7.437600, 2.479200
2.000000, 7.436800, 2.478933
2.000000, 7.436000, 2.478667
2.000000, 7.435200, 2.478400
2.000000, 7.434400, 2.478133
2.000000, 7.433600, 2.477867
2.000000, 7.432800, 2.477600
2.000000, 7.432000, 2.477333
2.000000, 7.431200, 2.477067
2.000000, 7.430400, 2.476800
2.000000, 7.429600, 2.476533
2.000000, 7.428800, 2.476267
2.000000, 7.428000, 2.476000
2.000000, 7.427200, 2.475733
2.000000, 7.426400, 2.475467
2.000000, 7.425600, 2.475200
2.000000, 7.424800, 2.474933
2.000000, 7.424000, 2.474667
2.000000, 7.423200, 2.474400
2.000000, 7.422400, 2.474133
2.000000, 7.421600, 2.473867
2.000000, 7.420800, 2.473600
2.000000, 7.420000, 2.473333
2.000000, 7.419200, 2.473067
2.000000, 7.418400, 2.472800
2.000000, 7.417600, 2.472533
2.000000, 7.416800, 2.472267
2.000000, 7.416000, 2.472000
2.000000, 7.415200, 2.471733
2.000000, 7.414400, 2.471467
2.000000, 7.413600, 2.471200
2.000000, 7.412800, 2.470933
2.000000, 7.412000, 2.470667
2.000000, 7.411200, 2.470400
2.000000, 7.410400, 2.470133
2.000000, 7.409600, 2.469867
2.000000, 7.408800, 2.469600
2.000000, 7.408000, 2.469333
2.000000, 7.407200, 2.469067
2.000000, 7.406400, 2.468800
2.000000, 7.405600, 2.468533
2.000000, 7.404800, 2.468267
